date,star,market,source_type,realtime_or_backfilled,confidence,evidence_method,evidence,review_status,drive_file_id,drive_url,title,notes,image_drive_file_id,image_drive_url
2026-03-06,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.8星,auto_high_confidence,1P-MRk5EtFzDp615r2KbwljyYtLXxo1ZI,https://drive.google.com/file/d/1P-MRk5EtFzDp615r2KbwljyYtLXxo1ZI/view?usp=drivesdk,［3月6日］指数估值数据(大盘继续上涨；A股港股长期回报谁高；《个人养老金投资指南》荣登榜首）,,,
2026-03-09,3.9,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘开盘下跌较多，到下午又反弹，跌幅缩小，还在3.9星,auto_high_confidence,1dziAfeDT_Sc5RPsR2AK_nD3hOUhYJsd0,https://drive.google.com/file/d/1dziAfeDT_Sc5RPsR2AK_nD3hOUhYJsd0/view?usp=drivesdk,［3月9日］指数估值数据(油价上涨引发市场波动；《个人养老金投资指南》荣登榜首）,,,
2026-03-10,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.8星,auto_high_confidence,1FgstmIyeG9k1gKdd7qhdszNusREM8NuA,https://drive.google.com/file/d/1FgstmIyeG9k1gKdd7qhdszNusREM8NuA/view?usp=drivesdk,［3月10日］指数估值数据(螺丝钉定投实盘第405期发车；个人养老金定投实盘第55期）,,,
2026-03-11,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,1lF15RUErhoyD_tkTyIzT9KAHxuvllmCI,https://drive.google.com/file/d/1lF15RUErhoyD_tkTyIzT9KAHxuvllmCI/view?usp=drivesdk,［3月11日］指数估值数据(大盘继续上涨；为啥不同平台的估值数据不同呢；《个人养老金投资指南》荣登榜首）,,,
2026-03-12,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘跌幅缩小，全天波动不大，还在3.8星,auto_high_confidence,1J4i96hykA3HcdUEmSkdPvDekKIOihYP-,https://drive.google.com/file/d/1J4i96hykA3HcdUEmSkdPvDekKIOihYP-/view?usp=drivesdk,［3月12日］指数估值数据(市场波动的原因；红利指数估值表更新；《个人养老金投资指南》荣登榜首）,,,
2026-03-13,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体下跌，还在3.8星,auto_high_confidence,1TMESZVBeIRvX0LyHSi3MTXrEeryQVYna,https://drive.google.com/file/d/1TMESZVBeIRvX0LyHSi3MTXrEeryQVYna/view?usp=drivesdk,［3月13日］指数估值数据(指数基金会失效吗；港股指数估值表更新；抽奖福利）,,,
2026-03-16,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘反弹，大盘微跌，回到3.9星,auto_high_confidence,1BuqK6XMUCYtT3SihWntTlV7B6zGVJeHb,https://drive.google.com/file/d/1BuqK6XMUCYtT3SihWntTlV7B6zGVJeHb/view?usp=drivesdk,［3月16日］指数估值数据(港股反弹；攒多少钱才能提前退休，普通人能实现吗？）,,,
2026-03-17,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘回到3.9星,auto_high_confidence,1NrFx0q5dO4wrIvU5y9jjhTEQEsBUbgZm,https://drive.google.com/file/d/1NrFx0q5dO4wrIvU5y9jjhTEQEsBUbgZm/view?usp=drivesdk,［3月17日］指数估值数据(螺丝钉定投实盘第406期发车；个人养老金定投实盘第56期）,,,
2026-03-18,3.9,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体微涨，还在3.9星,auto_high_confidence,1CWWB0YcVJ65eVcdOtPAawySzPeYIxZgC,https://drive.google.com/file/d/1CWWB0YcVJ65eVcdOtPAawySzPeYIxZgC/view?usp=drivesdk,［3月18日］指数估值数据(A股港股反弹；现在A股还算在牛市么？）,,,
2026-03-19,4.0,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.0星,auto_high_confidence,1s2gPOOGX3_qJskulZ3kcfDaaJAjcSHqn,https://drive.google.com/file/d/1s2gPOOGX3_qJskulZ3kcfDaaJAjcSHqn/view?usp=drivesdk,［3月19日］指数估值数据(全球市场大跌，A股港股回到4星；红利指数估值表更新）,,,
2026-03-20,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.1星,auto_high_confidence,1PwFN113eZ4_Umm7Z5hV8k2WnoL8J1eXr,https://drive.google.com/file/d/1PwFN113eZ4_Umm7Z5hV8k2WnoL8J1eXr/view?usp=drivesdk,［3月20日］指数估值数据(大盘下跌，回到4.1星；主动和指数组合何时会打开申购；抽奖福利）,,,
2026-03-23,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.3星,auto_high_confidence,1tRoJdbAcT6iN6fepxZ5_L-xkvVGWKQ1t,https://drive.google.com/file/d/1tRoJdbAcT6iN6fepxZ5_L-xkvVGWKQ1t/view?usp=drivesdk,［3月23日］指数估值数据(回到4.3星，组合恢复申购；股票、黄金大跌，我们该怎么办）,,,
2026-03-24,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.2星,auto_high_confidence,19AzQmGEXyCuA9lYxp3WmMb0LyBdN7oUW,https://drive.google.com/file/d/19AzQmGEXyCuA9lYxp3WmMb0LyBdN7oUW/view?usp=drivesdk,［3月24日］指数估值数据(螺丝钉定投实盘第407期发车；个人养老金定投实盘第57期）,,,
2026-03-25,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.1星,auto_high_confidence,1Sj5RXBMy6eLkwFzgb2NPEWfnpWsauOnT,https://drive.google.com/file/d/1Sj5RXBMy6eLkwFzgb2NPEWfnpWsauOnT/view?usp=drivesdk,［3月25日］指数估值数据(上涨回到4.1星；短期涨跌无法预测，靠什么盈利）,,,
2026-03-26,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.1星,auto_high_confidence,1Zlt79cu_n4p2Gn4NRzJFutBmabVXamO4,https://drive.google.com/file/d/1Zlt79cu_n4p2Gn4NRzJFutBmabVXamO4/view?usp=drivesdk,［3月26日］指数估值数据(红利低波动，也会有下跌波动么；红利指数估值表更新）,,,
2026-03-27,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.1星,auto_high_confidence,1cwASwTuTojDZl7Yf0tsSdiejkLGukLkB,https://drive.google.com/file/d/1cwASwTuTojDZl7Yf0tsSdiejkLGukLkB/view?usp=drivesdk,［3月27日］指数估值数据(A股港股上涨；定投基金，怎么才能赚钱；港股指数估值表更新；抽奖福利）,,,
2026-03-30,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.1星,auto_high_confidence,1kZe9tKG_kBSnTQjSaL-k32dJRyOzmU-s,https://drive.google.com/file/d/1kZe9tKG_kBSnTQjSaL-k32dJRyOzmU-s/view?usp=drivesdk,［3月30日］指数估值数据(面对大跌时，我们该怎么做？）,,,
2026-03-31,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.2星,auto_high_confidence,1E5wzpTy9sH7jfZqnuSG6_RI0tPQ-qYpI,https://drive.google.com/file/d/1E5wzpTy9sH7jfZqnuSG6_RI0tPQ-qYpI/view?usp=drivesdk,［3月31日］指数估值数据(螺丝钉定投实盘第408期发车；个人养老金定投实盘第58期）,,,
2026-04-01,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，大盘回到4.1星,auto_high_confidence,1mw-xA8K4xgtlHTGtffpbKo6hL9aPPeuH,https://drive.google.com/file/d/1mw-xA8K4xgtlHTGtffpbKo6hL9aPPeuH/view?usp=drivesdk,［4月1日］指数估值数据(油价回落，全球市场上涨，A股回到4.1星级）,,,
2026-04-02,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.1星,auto_high_confidence,19G6v6jpisA3B0-jgH2iH5raZaC9OT7_U,https://drive.google.com/file/d/19G6v6jpisA3B0-jgH2iH5raZaC9OT7_U/view?usp=drivesdk,［4月2日］指数估值数据(全球市场波动；红利低波动指数，还在低估吗？）,,,
2026-04-03,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.2星,auto_high_confidence,1mdtDtVYTrEivXzUL1536L5UceS0teCh5,https://drive.google.com/file/d/1mdtDtVYTrEivXzUL1536L5UceS0teCh5/view?usp=drivesdk,［4月3日］指数估值数据(大盘下跌回到4.2星；经济四周期现在到哪了；港股指数估值表更新；抽奖福利）,,,
2026-04-07,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1s_Gd3cNaFIXpwRt5Cc7mzxiQJirG1JjR,https://drive.google.com/file/d/1s_Gd3cNaFIXpwRt5Cc7mzxiQJirG1JjR/view?usp=drivesdk,［4月7日］指数估值数据(螺丝钉定投实盘第409期发车；个人养老金定投实盘第59期）,,,
2026-04-08,4.0,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.0星,auto_high_confidence,1wlbrjqcyMTZWqqbTPxUYUBPmimMMGpUe,https://drive.google.com/file/d/1wlbrjqcyMTZWqqbTPxUYUBPmimMMGpUe/view?usp=drivesdk,［4月8日］指数估值数据(回到4.0星；全球股市大涨，原因为何）,,,
2026-04-09,4.0,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.0星,auto_high_confidence,12YuH9U3zlcvCeS81qjrELnX19vc1dI3_,https://drive.google.com/file/d/12YuH9U3zlcvCeS81qjrELnX19vc1dI3_/view?usp=drivesdk,［4月9日］指数估值数据(A股港股红利低波怎么选；红利指数估值表更新）,,,
2026-04-10,4.0,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.0星,auto_high_confidence,1Hf8HvN84O4bY-XSx7CdwU9BUQu_JEKu7,https://drive.google.com/file/d/1Hf8HvN84O4bY-XSx7CdwU9BUQu_JEKu7/view?usp=drivesdk,［4月10日］指数估值数据(大盘继续上涨；如何区分成长和价值风格；港股指数估值表更新）,,,
2026-04-13,3.9,A股,公众号当日估值文章,realtime,0.99,opening_state_statement,回到3.9星,auto_high_confidence,1zRIRz9mMKHe0h3VNg_yU4QqgxcpM6Iiz,https://drive.google.com/file/d/1zRIRz9mMKHe0h3VNg_yU4QqgxcpM6Iiz/view?usp=drivesdk,［4月13日］指数估值数据(油价反弹，全球市场波动；FOF基金总规模大涨，原因为何？）,,,
2026-04-14,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，大盘重回3.9星,auto_high_confidence,1xkZG9WeGEo5QuLMMNRGhX4LRDLsUit5z,https://drive.google.com/file/d/1xkZG9WeGEo5QuLMMNRGhX4LRDLsUit5z/view?usp=drivesdk,［4月14日］指数估值数据(大盘重回3.9星；螺丝钉定投实盘第410期发车；个人养老金定投实盘第60期）,,,
2026-04-15,3.9,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘微跌，波动不大，还在3.9星,auto_high_confidence,1D7tA8LwaqLY9JPasGGb_oXMAyANp-lc8,https://drive.google.com/file/d/1D7tA8LwaqLY9JPasGGb_oXMAyANp-lc8/view?usp=drivesdk,［4月15日］指数估值数据(创业板是啥风格，估值如何？）,,,
2026-04-16,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，大盘回到3.8星,auto_high_confidence,1ociZBFglPaMQD5WIuzzpvC7bINMRW5mL,https://drive.google.com/file/d/1ociZBFglPaMQD5WIuzzpvC7bINMRW5mL/view?usp=drivesdk,［4月16日］指数估值数据(大盘涨回3.8星；一笔资金不希望冒风险，该怎么配置；红利指数估值表更新）,,,
2026-04-17,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体微涨微跌，波动不大，还在3.8星,auto_high_confidence,1_29xH6Gf7FgRvPnOfBagCOLgKzaiPFyU,https://drive.google.com/file/d/1_29xH6Gf7FgRvPnOfBagCOLgKzaiPFyU/view?usp=drivesdk,［4月17日］指数估值数据(汇率对投资有啥影响；港股指数估值表更新；抽奖福利）,,,
2026-04-20,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,18m3pwvObxLNMAzi2MqlZijeN5JIuq4O4,https://drive.google.com/file/d/18m3pwvObxLNMAzi2MqlZijeN5JIuq4O4/view?usp=drivesdk,［4月20日］指数估值数据(大盘继续上涨；ETF总规模缩水1万亿，原因为何？）,,,
2026-04-21,3.8,A股,公众号当日估值文章,realtime,0.99,opening_state_statement,还在3.8星,auto_high_confidence,1O60p78g-cN-8utNHFcZ39ezpcFje9no0,https://drive.google.com/file/d/1O60p78g-cN-8utNHFcZ39ezpcFje9no0/view?usp=drivesdk,［4月21日］指数估值数据(螺丝钉定投实盘第411期发车；个人养老金定投实盘第61期）,,,
2026-04-22,3.7,A股,公众号当日估值表图片,realtime,0.99,image_star_fill,估值表顶部显示3颗完整星，第4颗约70%填充；与正文3.7-3.8星区间交叉确认3.7星,verified_image,1nRk0DVOho_4vdQCZ6mAjKXixKfLEDaLr,https://drive.google.com/file/d/1nRk0DVOho_4vdQCZ6mAjKXixKfLEDaLr/view?usp=drivesdk,［4月22日］指数估值数据(大盘继续上涨；什么时候会出现5星呢；购书福利来啦）,图像中的小数填充与正文区间一致,1ppb9LbDZGSK8TOrqswjLJ4bYXUui-dwg,https://drive.google.com/file/d/1ppb9LbDZGSK8TOrqswjLJ4bYXUui-dwg/view?usp=drivesdk
2026-04-23,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体下跌，还在3.8星,auto_high_confidence,1Oa8rciyzQGUpVTkpODpNUhaFXYGvc67n,https://drive.google.com/file/d/1Oa8rciyzQGUpVTkpODpNUhaFXYGvc67n/view?usp=drivesdk,［4月23日］指数估值数据(存款的钱会进股市么；红利指数估值表更新）,,,
2026-04-24,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,1Grj8VgUxeYZBVT_DM9N9B57GWQQ6UQxB,https://drive.google.com/file/d/1Grj8VgUxeYZBVT_DM9N9B57GWQQ6UQxB/view?usp=drivesdk,［4月24日］指数估值数据(不同风格品种，该看啥估值；港股指数估值表更新）,,,
2026-04-27,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘微涨微跌，波动不大，还在3.8星,auto_high_confidence,1Z815v2l9Ip_Topg3WPQb-x-0jvxtONBO,https://drive.google.com/file/d/1Z815v2l9Ip_Topg3WPQb-x-0jvxtONBO/view?usp=drivesdk,［4月27日］指数估值数据(指数点数不变，估值为啥更低了？）,,,
2026-04-28,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘下跌，还在3.8星,auto_high_confidence,1kQGGBJCYCy77Mc25TZAjYAJFQYRf6bK0,https://drive.google.com/file/d/1kQGGBJCYCy77Mc25TZAjYAJFQYRf6bK0/view?usp=drivesdk,［4月28日］指数估值数据(螺丝钉定投实盘第412期发车；个人养老金定投实盘第62期）,,,
2026-04-29,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,1Ru_GRjZ392hoG2FUTwnax7iBHqxtiuQI,https://drive.google.com/file/d/1Ru_GRjZ392hoG2FUTwnax7iBHqxtiuQI/view?usp=drivesdk,［4月29日］指数估值数据(大盘上涨；股价上涨，和盈利增长是啥关系？）,,,
2026-04-30,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘微涨微跌，波动不大，还在3.8星,auto_high_confidence,1cJ-hxjuFsqi_MHGtV20jRvyBQR09izJB,https://drive.google.com/file/d/1cJ-hxjuFsqi_MHGtV20jRvyBQR09izJB/view?usp=drivesdk,［4月30日］指数估值数据(股息率指标如何使用呢；红利指数估值表更新）,,,
2026-05-06,3.6,A股,公众号当日估值表图片,realtime,0.99,image_star_fill,估值表顶部显示3颗完整星，第4颗约60%填充；与正文3.6-3.7星区间交叉确认3.6星,verified_image,1k7jf1Y-tbrnAsLxyZs7zpmu2ra8TC1EU,https://drive.google.com/file/d/1k7jf1Y-tbrnAsLxyZs7zpmu2ra8TC1EU/view?usp=drivesdk,［5月6日］指数估值数据(节后开门红；存款搬家进股市了么？）,图像中的小数填充与正文区间一致,17BzzcYZevHwpUvgx94f3hXO-i3OLvRcV,https://drive.google.com/file/d/17BzzcYZevHwpUvgx94f3hXO-i3OLvRcV/view?usp=drivesdk
2026-05-07,3.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.6星,auto_high_confidence,1qGncQY1eZxglk1xrpt2ip0-oLDDZHnmF,https://drive.google.com/file/d/1qGncQY1eZxglk1xrpt2ip0-oLDDZHnmF/view?usp=drivesdk,［5月7日］指数估值数据(大盘继续上涨；钉系列组合盈利创新高；红利指数估值表更新）,,,
2026-05-08,3.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.6星,auto_high_confidence,1Ygw24jfg6OJVSbJjR3HR6DHMlzR574xa,https://drive.google.com/file/d/1Ygw24jfg6OJVSbJjR3HR6DHMlzR574xa/view?usp=drivesdk,［5月8日］指数估值数据(组合的收益来源有哪些；港股指数估值表更新；抽奖福利）,,,
2026-05-11,3.5,A股,公众号当日估值文章,realtime,1.0,closing_statement,收盘，达到3.5星,auto_high_confidence,1iwrJTSI4TuB6EFdvh6T_Uhu-nrHzMX_x,https://drive.google.com/file/d/1iwrJTSI4TuB6EFdvh6T_Uhu-nrHzMX_x/view?usp=drivesdk,［5月11日］指数估值数据(大盘新高，回到3.5星；组合如何止盈；组合投资者累计盈利超31亿元）,,,
2026-05-12,3.5,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.5星,auto_high_confidence,1CXgIoe_T0k4SJGGFiciUaEMSg58B3kVj,https://drive.google.com/file/d/1CXgIoe_T0k4SJGGFiciUaEMSg58B3kVj/view?usp=drivesdk,［5月12日］指数估值数据(开始止盈；螺丝钉定投实盘第413期发车；个人养老金定投实盘第63期；组合投资者累计盈利超32亿元）,,,
2026-05-13,3.5,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘低开高走，整体上涨，还在3.5星,auto_high_confidence,16cNKHsBReKJUycviRrUR-IC0LgUq4lQB,https://drive.google.com/file/d/16cNKHsBReKJUycviRrUR-IC0LgUq4lQB/view?usp=drivesdk,［5月13日］指数估值数据（大盘继续上涨；这轮牛市跟历史比较，估值在什么位置？）,,,
2026-05-14,3.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.6星,auto_high_confidence,11BMKmMJDsZsc5naPh2ud_w5mzcTZ4sO1,https://drive.google.com/file/d/11BMKmMJDsZsc5naPh2ud_w5mzcTZ4sO1/view?usp=drivesdk,［5月14日］指数估值数据（大盘下跌回到3.6星；变的不是品种，是人心；红利指数估值表更新）,,,
2026-05-15,3.6,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体下跌，还在3.6星,auto_high_confidence,1q2yxjz8dtrCtpmwynZvrGr757Wu8TsK_,https://drive.google.com/file/d/1q2yxjz8dtrCtpmwynZvrGr757Wu8TsK_/view?usp=drivesdk,［5月15日］指数估值数据（大盘下跌；定投的年复合收益率怎么算；港股指数估值表更新；抽奖福利）,,,
2026-05-18,3.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.6星,auto_high_confidence,1wQcjFY5XCqNv1P069c6rSnvs9ZB6IOOP,https://drive.google.com/file/d/1wQcjFY5XCqNv1P069c6rSnvs9ZB6IOOP/view?usp=drivesdk,［5月18日］指数估值数据（全球市场下跌；市场下跌也会把低估品种带下来么？）,,,
2026-05-19,3.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.6星,auto_high_confidence,12wOfBNv74VTnzrVu5gEVnjBs5jXzx_TF,https://drive.google.com/file/d/12wOfBNv74VTnzrVu5gEVnjBs5jXzx_TF/view?usp=drivesdk,［5月19日］指数估值数据（螺丝钉定投实盘第414期发车；个人养老金定投实盘第64期）,,,
2026-05-20,3.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.6星,auto_high_confidence,1cSslCBNNDlD3gSLXdys6s6FfDv6tZvja,https://drive.google.com/file/d/1cSslCBNNDlD3gSLXdys6s6FfDv6tZvja/view?usp=drivesdk,［5月20日］指数估值数据（全球股市、黄金波动，原因为何？）,,,
2026-05-21,3.7,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘回到3.7星,auto_high_confidence,1r5AtseaYpG2PmcTs_3pgfSMgJqsETQJ-,https://drive.google.com/file/d/1r5AtseaYpG2PmcTs_3pgfSMgJqsETQJ-/view?usp=drivesdk,［5月21日］指数估值数据（大盘大跌回到3.7星；现金流指数低迷，原因为何；红利指数估值表更新）,,,
2026-05-22,3.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.6星,auto_high_confidence,1kcURxhd-L_jBqPFtB0Z1t-0-tlimJVXw,https://drive.google.com/file/d/1kcURxhd-L_jBqPFtB0Z1t-0-tlimJVXw/view?usp=drivesdk,［5月22日］指数估值数据（大盘上涨回到3.6星；牛市都会以大幅波动结束么；港股指数估值表更新；抽奖活动）,,,
2026-05-25,3.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.6星,auto_high_confidence,1FvuARccRynnfplWCLupg1iNt6jT8ltcP,https://drive.google.com/file/d/1FvuARccRynnfplWCLupg1iNt6jT8ltcP/view?usp=drivesdk,［5月25日］指数估值数据（大盘上涨；星级跟哪些指数关系最密切呢？）,,,
2026-05-26,3.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘还在3.6星,auto_high_confidence,1367VGMNPjmZOcVdYBf0HB9NJMaZkRIp4,https://drive.google.com/file/d/1367VGMNPjmZOcVdYBf0HB9NJMaZkRIp4/view?usp=drivesdk,［5月26日］指数估值数据（螺丝钉定投实盘第415期发车&止盈；个人养老金定投实盘第65期）,,,
2026-05-27,3.7,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.7星,auto_high_confidence,1BKb8deQuu_yBmZAfoXa9VKinJzHzrIPa,https://drive.google.com/file/d/1BKb8deQuu_yBmZAfoXa9VKinJzHzrIPa/view?usp=drivesdk,［5月27日］指数估值数据（大盘下跌回到3.7星；小微盘股指数回调，原因为何？）,,,
2026-05-28,3.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘微涨，回到3.6星,auto_high_confidence,1GIKruopX0sGONg1tnwb2Q7wgmhoGMNHN,https://drive.google.com/file/d/1GIKruopX0sGONg1tnwb2Q7wgmhoGMNHN/view?usp=drivesdk,［5月28日］指数估值数据（风格的极致分化；REITS指数基金来了，值得投资吗；红利指数估值表更新）,,,
2026-05-29,3.7,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体下跌，回到3.7星,auto_high_confidence,1r1YSfy2DWzRfs0UvNqR9nqTLyrT0MFIT,https://drive.google.com/file/d/1r1YSfy2DWzRfs0UvNqR9nqTLyrT0MFIT/view?usp=drivesdk,［5月29日］指数估值数据（大盘下跌，老登股发力；指数基金规模下降是怎么回事；港股指数估值表更新；抽奖福利）,,,
2026-06-01,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.8星,auto_high_confidence,1GV_PpQ42wT7H1SFtsiiD6dygYKML1-oV,https://drive.google.com/file/d/1GV_PpQ42wT7H1SFtsiiD6dygYKML1-oV/view?usp=drivesdk,［6月1日］指数估值数据（成长大跌，红利上涨；上证指数还会回到3000多点么？）,,,
2026-06-02,3.7,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.7星,auto_high_confidence,1VigY5gWBp5rslG6p6kea2aA3ehaW7X8l,https://drive.google.com/file/d/1VigY5gWBp5rslG6p6kea2aA3ehaW7X8l/view?usp=drivesdk,［6月2日］指数估值数据（螺丝钉定投实盘第416期发车；个人养老金定投实盘第66期）,,,
2026-06-03,3.7,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.7星,auto_high_confidence,1BQAFTHjoHBbL1cxrdTZh4BzlKcFzv-dl,https://drive.google.com/file/d/1BQAFTHjoHBbL1cxrdTZh4BzlKcFzv-dl/view?usp=drivesdk,［6月3日］指数估值数据（涨指数不涨个股，会不会出现呢）,,,
2026-06-04,3.7,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.7星,auto_high_confidence,1CimVYGu_8_2xfqt5RfEhVUMy8dQrivzO,https://drive.google.com/file/d/1CimVYGu_8_2xfqt5RfEhVUMy8dQrivzO/view?usp=drivesdk,［6月4日］指数估值数据（如果牛市结束低估品种会下跌吗；红利指数估值表更新）,,,
2026-06-05,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.8星,auto_high_confidence,1KPIiacmUxtRUGwR7tzLUiCl4mZ0CCyy3,https://drive.google.com/file/d/1KPIiacmUxtRUGwR7tzLUiCl4mZ0CCyy3/view?usp=drivesdk,［6月5日］指数估值数据（成长风格下跌；A500、沪深300、中证500这些指数是啥关系；港股指数估值表更新；抽奖福利）,,,
2026-06-08,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，大盘回到3.9星,auto_high_confidence,1STdfjBbaQA9iDSplXDlIHKjoSFeX9KqN,https://drive.google.com/file/d/1STdfjBbaQA9iDSplXDlIHKjoSFeX9KqN/view?usp=drivesdk,［6月8日］指数估值数据（全球资产大跌，原因为何；牛市到中后期了吗？）,,,
2026-06-09,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.8星,auto_high_confidence,1MI9j-26ES2D6KmJj79FTt0LFmUbIj9b4,https://drive.google.com/file/d/1MI9j-26ES2D6KmJj79FTt0LFmUbIj9b4/view?usp=drivesdk,［6月9日］指数估值数据（螺丝钉定投实盘第417期发车；个人养老金定投实盘第67期）,,,
2026-06-10,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.9星,auto_high_confidence,1ffNKFVuDJb_GrbQOApAgLzxyR6N1A6mh,https://drive.google.com/file/d/1ffNKFVuDJb_GrbQOApAgLzxyR6N1A6mh/view?usp=drivesdk,［6月10日］指数估值数据（大盘下跌，价值坚挺；市场波动，我们该怎么做？）,,,
2026-06-11,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.9星,auto_high_confidence,1U1KRwQhfKDAI_FShdxPAuNh3SxOFOQU4,https://drive.google.com/file/d/1U1KRwQhfKDAI_FShdxPAuNh3SxOFOQU4/view?usp=drivesdk,［6月11日］指数估值数据（大盘回调；红利该参考哪个估值指标；红利指数估值表更新）,,,
2026-06-12,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.9星,auto_high_confidence,1AN2CUxPPnXIUoXZob-6kzOIBsrVmzi7q,https://drive.google.com/file/d/1AN2CUxPPnXIUoXZob-6kzOIBsrVmzi7q/view?usp=drivesdk,［6月12日］指数估值数据（长期持有不卖出，能拿到多少收益呢；港股指数估值表更新；抽奖福利）,,,
2026-06-15,3.7,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，一口气回到3.7星,auto_high_confidence,1MgqvbzUD0B3ZGF2V268Ky2dt-xq-p5Z6,https://drive.google.com/file/d/1MgqvbzUD0B3ZGF2V268Ky2dt-xq-p5Z6/view?usp=drivesdk,［6月15日］指数估值数据（原油下跌，全球股市大涨；未来会不会遇到金融危机呢？）,,,
